Brazil|Mana||Mana|mana|0104-9313|0104-9313||Programa de Pós-Graduação em Antropologia Social - PPGAS-Museu Nacional, da Universidade Federal do Rio de Janeiro - UFRJ
Social Sciences|Mana||Mana|mana|0104-9313|0104-9313||Programa de Pós-Graduação em Antropologia Social - PPGAS-Museu Nacional, da Universidade Federal do Rio de Janeiro - UFRJ
Brazil|Manuscrito||Manuscrito|man|0100-6045|0100-6045||UNICAMP - Universidade Estadual de Campinas, Centro de Lógica, Epistemologia e História da Ciência
Argentina|Mastozoología neotropical||Mastozool. neotrop.|mznt|0327-9383|0327-9383|1666-0536|Sociedad Argentina para el Estudio de los Mamíferos (SAREM)
Brazil|Materials Research||Mat. Res.|mr|1516-1439|1516-1439||ABM, ABC, ABPol
Brazil|Matéria (Rio de Janeiro)||Matéria (Rio J.)|rmat|1517-7076||1517-7076|Rede Latino-Americana de Materiais
Colombia|Medicas UIS||Medicas UIS|muis|0121-0319|0121-0319||Universidad Industrial de Santander
Public Health|MEDICC Review||MEDICC rev.|medicc|1555-7960|1555-7960||Medical Education Cooperation with Cuba
Cuba|Medicentro Electrónica||Medicentro Electrónica|mdc|1029-3043||1029-3043|Universidad de Ciencias Médicas de Villa Clara
Argentina|Medicina (Buenos Aires)|Medicina|Medicina (B. Aires)|medba|0025-7680|0025-7680|1669-9106|Fundación Revista Medicina
Spain|Medicina Intensiva|Med. Intensiva|Med. Intensiva|medinte|0210-5691|0210-5691||Elsevier España, S.L.
Costa Rica|Medicina Legal de Costa Rica||Med. leg. Costa Rica|mlcr|1409-0015|1409-0015||Asociación Costarricense de Medicina Forense
Spain|Medicina Oral, Patología Oral y Cirugía Bucal (Ed. impresa)|Med Oral Patol Oral Cir Bucal|Med. oral patol. oral cir. bucal (Ed.impr.)|medicor|1698-4447|1698-4447||Sociedad Española de Medicina Oral
Spain|Medicina Oral, Patología Oral y Cirugía Bucal (Internet)|Med Oral Patol Oral Cir Bucal|Med. oral patol. oral cir.bucal (Internet)|medicorpa|1698-6946||1698-6946|Sociedad Española de Medicina Oral
Colombia|Medicina U.P.B.||Med. U. P. B.|mupb|0120-4874|0120-4874||Universidad Pontificia Bolivariana
Spain|Medicina y Seguridad del Trabajo||Med. segur. trab.|mesetra|0465-546X|0465-546X||Escuela Nacional de Medicina del Trabajo
Portugal|Medievalista online||Med_on|med|1646-740X||1646-740X|Instituto de Estudos Medievais, Faculdade de Ciências Sociais e Humanas da Universidade Nova de Lisboa
Spain|Medifam||Medifam|medif|1131-5768|1131-5768||Arán Ediciones, S. L.
Cuba|MEDISAN||MEDISAN|san|1029-3019||1029-3019|Centro Provincial de Ciencias Médicas, Santiago de Cuba
Cuba|MediSur||MediSur|ms|1727-897X||1727-897X|Facultad de Ciencias Médicas de Cienfuegos, Centro Provincial de Ciencias Médicas Provincia de Cienfuegos.
Argentina|Memoria americana||Mem. am.|memoam|1851-3751||1851-3751|Instituto de Ciencias Antropológicas, Facultad de Filosofía y Letras, Universidad de Buenos Aires/Sociedad Argentina de Antropología
Colombia|Memoria y Sociedad||Mem. Soc.|meso|0122-5197|0122-5197||Pontificia Universidad Javeriana
Colombia|Memorias: Revista Digital de Historia y Arqueología desde el Caribe||memorias|memor|1794-8886||1794-8886|Universidad del Norte
Brazil|Memórias do Instituto Oswaldo Cruz|Mem Inst Oswaldo Cruz|Mem. Inst. Oswaldo Cruz|mioc|0074-0276|0074-0276||Instituto Oswaldo Cruz, Ministério da Saúde
Brazil|Mercator (Fortaleza)||Mercator (Fortaleza)|mercator|1984-2201||1984-2201|Universidade Federal do Ceará
Argentina|Meteorologica||Meteorologica|meteoro|1850-468X||1850-468X|Centro Argentino de Meteorólogos
Mexico|Migraciones internacionales||Migr. Inter|migra|1665-8906|1665-8906||El Colegio de la Frontera Norte
Mexico|Migración y desarrollo||Migr. desarro|myd|1870-7599|1870-7599||Red Internacional de Migración y Desarrollo
South Africa|Missionalia||Missionalia (Online)|mission|0256-9507|0256-9507||Southern African Missiological Society
Argentina|Mora (Buenos Aires)||Mora (B. Aires)|mora|1853-001X||1853-001X|Universidad de Buenos Aires. Facultad de Filosofía y Letras.
Peru|Mosaico Científico||Mosaico Cient|mc|1817-8391||1817-8391|Consejo Nacional de Ciencia, Tecnología e Innovación Tecnológica
Portugal|Motricidade||Motri.|mot|1646-107X|1646-107X||Edições Desafio Singular
Brazil|Motriz: Revista de Educação Física||Motriz: rev. educ. fis.|motriz|1980-6574||1980-6574|Universidade Estadual Paulista
Argentina|Multequina||Multequina|multeq|1852-7329||1852-7329|Dirección de Recursos Naturales Renovables de Mendoza; Instituto Argentino de Investigaciones de las Zonas Aridas (IADIZA-CONICET)
Argentina|Mundo agrario||Mundo agrar.|magr|1515-5994||1515-5994|Centro de Estudios Histórico-Rurales
Portugal|Nascer e Crescer - Revista do Hospital de Crianças Maria Pia||Nascer e Crescer|nas|0872-0754|0872-0754||Hospital de Crianças Maria Pia - Centro Hospitalar do Porto
Brazil|Nauplius||Nauplius|nau|0104-6497|0104-6497||Sociedade Brasileira de Carcinologia
Spain|Nefrología (Madrid)||Nefrología (Madr.)|nefrologia|0211-6995|0211-6995||Sociedad Española de Nefrología
Brazil|Neotropical Entomology||Neotrop. entomol.|ne|1519-566X|1519-566X||Sociedade Entomológica do Brasil
Peru|Neotropical Helminthology||Neotrop. Helminthol.|nh|1995-1043||1995-1043|Asociación Peruana de Helmintología e Invertebrados Afines
Brazil|Neotropical Ichthyology||Neotrop. ichthyol.|ni|1679-6225|1679-6225||Sociedade Brasileira de Ictiologia
Mexico|Neumología y cirugía de tórax||Neumol. cir. torax|nct|0028-3746|0028-3746||Sociedad Mexicana de Neumología y Cirugía de Tórax; Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas; Sociedad Cubana de Neumología; Sociedad Paraguaya de Neumología; Sociedad Boliviana de Neumología.
Spain|Neurocirugía||Neurocirugía|neuro|1130-1473|1130-1473||Sociedad Española de Neurocirugía
Mexico|Norteamérica||Norteamérica|namerica|1870-3550|1870-3550||UNAM, Centro de Investigaciones sobre América del Norte
Brazil|Nova Economia||Nova econ.|neco|0103-6351|0103-6351||Nova Economia
Mexico|Nova scientia||Nova scientia|ns|2007-0705|2007-0705||Universidad de La Salle Bajío A. C., Coordinación de Investigación
Mexico|Nova tellus||Nova tellus|novatell|0185-3058|0185-3058||Universidad Nacional Autónoma de México, Instituto de Investigaciones Filológicas
Colombia|Nova||Nova|nova|1794-2470|1794-2470||Universidad Colegio Mayor de Cundinamarca
Brazil|Novos Estudos - CEBRAP||Novos estud. - CEBRAP|nec|0101-3300|0101-3300||Centro Brasileiro de Análise e Planejamento
Social Sciences|Novos Estudos - CEBRAP||Novos estud. - CEBRAP|nec|0101-3300|0101-3300||Editora Brasileira de Ciências Ltda
Cuba|Nucleus||Nucleus|nuc|0864-084X|0864-084X|2075-5635|CUBAENERGIA
Mexico|Nueva antropología||Nueva antropol|na|0185-0636|0185-0636||Nueva Antropología A.C.
Spain|Nutrición Hospitalaria|Nutr Hosp|Nutr. Hosp.|nh|0212-1611|0212-1611||Sociedad Española de Nutrición Parenteral y Enteral
Colombia|Nómadas||Nómadas|noma|0121-7550|0121-7550||Universidad Central
Chile|Obras y proyectos||Obras y Proyectos|oyp|0718-2813||0718-2813|Universidad Católica de la Santísima Concepción
Portugal|Observatorio (OBS*)||OBS*|obs|1646-5954||1646-5954|OberCom
Uruguay|Odontoestomatología||Odontoestomatología|ode|0797-0374||0797-0374|Facultad de Odontología - Universidad de la República
Peru|Odontología Pediátrica||Odontol Pediatr|op|1814-487X||1814-487X|Sociedad Peruana de Odontopediatría
South Africa|Old Testament Essays||Old testam. essays|ote|1010-9919|1010-9919||The Old Testament Society of Southern Africa (OTSSA)
Argentina|Olivar||Olivar|olivar|1852-4478||1852-4478|Centro de Teoría y Crítica Literaria, Facultad de Humanidades y Ciencias de la Educación, Universidad Nacional de La PLata
Spain|Oncología (Barcelona)||Oncología (Barc.)|onco|0378-4835|0378-4835||Alpe Editores, S.A.
South Africa|Onderstepoort Journal of Veterinary Research||Onderstepoort j. vet. res.|ojvr|0030-2465|0030-2465||AOSIS OpenJournals
Social Sciences|Opción (Maracaibo)||Opción (Maracaibo)|opcion|1012-1587|1012-1587||Universidad del Zulia
Brazil|Opinião Pública||Opin. Publica|op|0104-6276|0104-6276||Centro de Estudos de Opiniao Publica da Universidade Estadual de Campinas
Brazil|Organizações & Sociedade||Organ. Soc.|osoc|1984-9230||1984-9230|Escola de Administração da Universidade Federal da Bahia
Argentina|Orientación y sociedad||Orientac. soc.|orisoc|1851-8893||1851-8893|Facultad de Psicología, Universidad Nacional de La Plata
Colombia|ORINOQUIA||Orinoquia|rori|0121-3709||0121-3709|Instituto de Investigaciones de la Orinoquia Colombiana
Brazil|Paidéia (Ribeirão Preto)||Paidéia (Ribeirão Preto)|paideia|0103-863X|0103-863X||Universidade de São Paulo, Faculdade de Filosofia Ciências e Letras de Ribeirão Preto
Colombia|Palabra Clave||Palabra Clave|pacla|0122-8285|0122-8285||Universidad de La Sabana
Brazil|Pandaemonium Germanicum||Pandaemonium ger.|pg|1982-8837||1982-8837|Universidade de São Paulo/Faculdade de Filosofia, Letras e Ciências Humanas/-Programa de Pós-Graduação em Língua e Literatura Alemã
Colombia|Papel Politico||Pap.polit.|papel|0122-4409|0122-4409||Pontificia Universidad Javeriana
Mexico|Papeles de población||Pap. poblac|pp|1405-7425|1405-7425||Universidad Autónoma del Estado de México, Centro de Investigación y Estudios Avanzados de la Población
Argentina|Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural||Pap. trab. - Cent. Estud. Interdiscip. Etnolingüíst. Antropol. Soc.|paptra|1852-4508||1852-4508|Universidad Nacional de Rosario, Facultad de Humanidades y Artes, Centro Interdisciplinario de Estudios Etnolingüísticos y Antropológicos Sociales
Argentina|Papers in physics||Pap. Phys.|pip|1852-4249||1852-4249|Paper in Physics.
Brazil|Papéis Avulsos de Zoologia (São Paulo)||Pap. Avulsos Zool. (São Paulo)|paz|0031-1049|0031-1049||Museu de Zoologia da Universidade de São Paulo
Chile|Parasitología al día||Parasitol. día|pd|0716-0720|0716-0720||Sociedad Chilena de Parasitología.<br/>Federación Latinoamericana de Parasitología<br/>
Chile|Parasitología latinoamericana||Parasitol. latinoam.|parasitol|0717-7712||0717-7712|Sociedad Chilena de Parasitología
Cuba|Pastos y Forrajes||Pastos y Forrajes|pyf|0864-0394|0864-0394|2078-8452|Estación Experimental de Pastos y Forrajes "Indio Hatuey"
Spain|Pediatría Atención Primaria||Rev Pediatr Aten Primaria|pap|1139-7632|1139-7632||Asociación Española de Pediatría de Atención Primaria
Colombia|Pensamiento & Gestión||Pensam. gest.|pege|1657-6276|1657-6276|2145-941X|Fundación Universidad del Norte - Barranquilla, Colombia.
Colombia|Pensamiento Psicológico||Pensam. psicol.|pepsi|1657-8961|1657-8961||Pontificia Universidad Javeriana, seccional Cali
Mexico|Península||Península|peni|1870-5766|1870-5766||Universidad Nacional Autónoma de México, Centro Peninsular en Humanidades y Ciencias Sociales
Brazil|Per Musi||Per musi|pm|1517-7599|1517-7599||Escola de Música da UFMG
South Africa|PER: Potchefstroomse Elektroniese Regsblad||PER|pelj|1727-3781|1727-3781||Publication of North-West University (Potchefstroom Campus)
Colombia|Perfil de Coyuntura Económica||Perf. de Coyunt. Econ.|pece|1657-4214|1657-4214||Grupo de Macroeconomía Aplicada, Universidad de Antioquia
Mexico|Perfiles educativos||Perfiles educativos|peredu|0185-2698|0185-2698||Universidad Nacional Autónoma de México, Instituto de Investigaciones sobre la Universidad y la Educación
Mexico|Perfiles latinoamericanos||Perf. latinoam.|perlat|0188-7653|0188-7653||Facultad Latinoamericana de Ciencias Sociales, Sede Académica de México
Mexico|Perinatología y reproducción humana||Perinatol. Reprod. Hum.|prh|0187-5337|0187-5337||Instituto Nacional de Perinatología
Colombia|Persona y Bioética||pers.bioét.|pebi|0123-3122|2027-5382|0123-3122|Universidad de la Sabana
Brazil|Perspectivas em Ciência da Informação||Perspect. ciênc. inf.|pci|1413-9936|1413-9936||Escola de Ciência da Informação da UFMG
Colombia|Perspectivas en Nutrición Humana||Perspect Nut Hum|penh|0124-4108|0124-4108||Universidad de Antioquia
Brazil|Pesquisa Agropecuária Brasileira||Pesq. agropec. bras.|pab|0100-204X|0100-204X|1678-3921|Embrapa Informação Tecnológica-Pesquisa Agropecuária Brasileira
Brazil|Pesquisa Agropecuária Tropical||Pesqui. Agropecu. Trop.|pat|1983-4063||1983-4063|Escola de Agronomia e Engenharia de Alimentos/UFG
Brazil|Pesquisa Odontológica Brasileira|Pesqui Odontol Bras.|Pesqui. Odontol. Bras.|pob|1517-7491|1517-7491||Sociedade Brasileira de Pesquisa Odontológica e Faculdade de Odontologia da Universidade de São Paulo
Brazil|Pesquisa Operacional||Pesqui. Oper.|pope|0101-7438|0101-7438||Sociedade Brasileira de Pesquisa Operacional
Brazil|Pesquisa Veterinária Brasileira||Pesq. Vet. Bras.|pvb|0100-736X|0100-736X||Colégio Brasileiro de Patologia Animal - CBPA-Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)
Spain|Pharmacy Practice (Granada)||Pharmacy pract. (Granada Ed. impr.)|pharmacy|1885-642X||1885-642X|Centro de Investigaciones y Publicaciones Farmacéuticas
Spain|Pharmacy Practice (Internet)||Pharmacy Practice (Internet)|pharmacin|1886-3655||1886-3655|Centro de Investigaciones y Publicaciones Farmacéuticas
South Africa|Phronimon||Phronimon|phronimon|1561-4018|1561-4018||The South African Society for Greek Philosophy and the Humanities (SASGPH)
Brazil|Physis: Revista de Saúde Coletiva|Physis|Physis|physis|0103-7331|0103-7331||IMS-UERJ
Argentina|Phyton (Buenos Aires)||Phyton (B. Aires)|phyton|1851-5657||1851-5657|Fundación Rómulo Raggio
Brazil|Planta Daninha||Planta daninha|pd|0100-8358|0100-8358||Sociedade Brasileira da Ciência das Plantas Daninhas
Costa Rica|Población y Salud en Mesoamérica||PSM|psm|1659-0201|1659-0201||Universidad de Costa Rica. Centro Centroamericano de Población
Argentina|Población y sociedad||Poblac. soc.|pys|1852-8562||1852-8562|Instituto Superior de Estudios Sociales
Mexico|Polibits||Polibits|poli|1870-9044|1870-9044||Instituto Politécnico Nacional, Centro de Innovación y Desarrollo Tecnológico en Cómputo
Mexico|Polibotánica||Polibotánica|polib|1405-2768|1405-2768||Instituto Politécnico Nacional, Escuela Nacional de Ciencias Biológicas
Chile|Polis (Santiago)||Polis|polis|0718-6568||0718-6568|Universidad de Los Lagos Centro de Investigaciones Sociedad y Políticas Públicas - CISPO
Mexico|Polis||Polis|polis|1870-2333|1870-2333||UAM, Unidad Iztapalapa, División de Ciencias Sociales y Humanidades, Departamento de Sociología
Brazil|Polímeros||Polímeros|po|0104-1428|0104-1428||Associação Brasileira de Polímeros
Chile|Política criminal||Polít. crim.|politcrim|0718-3399||0718-3399|Universidad de Talca
Mexico|Política y cultura||Polít. cult.|polcul|0188-7742|0188-7742||Universidad Autónoma Metropolitana, Unidad Xochimilco
Mexico|Política y gobierno||Polít. gob|pyg|1665-2037|1665-2037||Centro de Investigación y Docencia Económicas, División de Estudios Políticos
Portugal|Portugaliae Electrochimica Acta||Port. Electrochim. Acta|pea|0872-1904|0872-1904||Sociedade Portuguesa de Electroquímica
Portugal|Portuguese Journal of Nephrology & Hypertension||Port J Nephrol Hypert|nep|0872-0169|0872-0169||Sociedade Portuguesa de Nefrologia
Argentina|Postdata||Postdata|postdata|1851-9601||1851-9601|Grupo Interuniversitario Postdata
Colombia|Praxis Filosófica||Prax. filos.|pafi|0120-4688|0120-4688||Universidad del Valle
Argentina|Prismas||Prismas|prismas|1852-0499||1852-0499|Centro de Historia Intelectual, Departamento de Ciencias Sociales, Universidad Nacional de Quilmes
Brazil|Pro-Posições||Pro-Posições|pp|0103-7307|0103-7307||UNICAMP - Faculdade de Educação
Mexico|Problemas del desarrollo||Prob. Des|prode|0301-7036|0301-7036||Universidad Nacional Autónoma de México, Instituto de Investigaciones Económicas
Colombia|Producción + Limpia||Rev. P+L|pml|1909-0455|1909-0455||Corporación Universitaria Lasallista
Brazil|Production||Prod.|prod|0103-6513|0103-6513||Associação Brasileira de Engenharia de Produção
Colombia|Profile Issues in Teachers` Professional Development||profile|prf|1657-0790|1657-0790||Departamento de Lenguas Extranjeras, Universidad Nacional de Colombia.
Argentina|Prohistoria||Prohistoria|prohist|1851-9504||1851-9504|Grupo Prohistoria
Argentina|Propuesta educativa||Propuesta educativa (Online)|pe|1995-7785||1995-7785|Facultad Latinoamericana de Ciencias Sociales - Sede Académica Argentina
Chile|Proyecciones (Antofagasta)||Proyecciones (Antofagasta)|proy|0716-0917|0716-0917||Universidad Católica del Norte, Departamento de Matemáticas
Brazil|Pró-Fono Revista de Atualização Científica||Pró-Fono R. Atual. Cient.|pfono|0104-5687|0104-5687||Pró-Fono Produtos Especializados para Fonoaudiologia Ltda.
Brazil|Psico-USF||Psico-USF|pusf|1413-8271|1413-8271||Universidade de São Francisco, Programa de Pós-Graduação Stricto Sensu em Psicologia
Brazil|Psicologia & Sociedade||Psicol. Soc.|psoc|0102-7182|0102-7182|1807-0310|Associação Brasileira de Psicologia Social
Brazil|Psicologia Clínica||Psicol. clin.|pc|0103-5665|0103-5665||Departamento de Psicologia da Pontifícia Universidade Católica do Rio de Janeiro
Brazil|Psicologia em Estudo||Psicol. estud.|pe|1413-7372|1413-7372||Departamento de Psicologia - Universidade Estadual de Maringá
Brazil|Psicologia Escolar e Educacional||Psicol. Esc. Educ.|pee|1413-8557|1413-8557|2175-3539|Associação Brasileira de Psicologia Escolar e Educacional (ABRAPEE)
Brazil|Psicologia USP||Psicol. USP|pusp|0103-6564|0103-6564||Instituto de Psicologia da Universidade de São Paulo
Portugal|Psicologia||Psicologia|psi|0874-2049|0874-2049||Associação Portuguesa de Psicologia (APP)-Edições Colibri
Portugal|Psicologia, Saúde & Doenças||Psic., Saúde & Doenças|psd|1645-0086|1645-0086||Sociedade Portuguesa de Psicologia da Saúde
Brazil|Psicologia: Ciência e Profissão||Psicol. cienc. prof.|pcp|1414-9893|1414-9893||Conselho Federal de Psicologia
Brazil|Psicologia: Reflexão e Crítica||Psicol. Reflex. Crit.|prc|0102-7972|0102-7972||Curso de Pós-Graduação em Psicologia da Universidade Federal do Rio Grande do Sul
Brazil|Psicologia: Teoria e Pesquisa||Psic.: Teor. e Pesq.|ptp|0102-3772|0102-3772||Instituto de Psicologia, Universidade de Brasília
Colombia|Psicología desde el Caribe||Psicol. caribe|psdc|0123-417X|0123-417X|2011-7485|Fundación Universidad del Norte
Chile|Psicoperspectivas||Psicoperspectivas|psicop|0718-6924||0718-6924|Pontificia Universidad Católica de Valparaíso, Escuela de Psicología
Colombia|Psychologia. Avances de la Disciplina||Psychol. av. discip.|psych|1900-2386||1900-2386|Universidad San Buenaventura
Brazil|Psychology & Neuroscience||Psychol. Neurosci.|pn|1983-3288||1983-3288|Pontificia Universidade Católica do Rio de Janeiro-Universidade de Brasília-Universidade de São Paulo
South Africa|Psychology in Society||Psychol. Soc.|pins|1015-6046|1015-6046||Psychology in Society
Chile|Psykhe (Santiago)||Psykhe|psykhe|0718-2228||0718-2228|Pontificia Universidad Católica de Chile
Bolivia|Punto Cero||Punto Cero|rpc|1815-0276||1815-0276|Carrera de Ciencias de la Comunicación Social - Universidada Católica Boliviana San Pablo Cochabamba
Argentina|Quebracho (Santiago del Estero)||Quebracho (Santiago del Estero)|quebra|1851-3026||1851-3026|Universidad Nacional de Santiago del Estero. Facultad de Ciencias Forestales
Argentina|Quinto sol||Quinto sol|quisol|1851-2879||1851-2879|Instituto de Estudios Socio-Históricos. Facultad de Ciencias Humanas. Universidad Nacional de La Pampa
Brazil|Química Nova||Quím. Nova|qn|0100-4042|0100-4042||Sociedade Brasileira de Química
Brazil|Radiologia Brasileira||Radiol Bras|rb|0100-3984|0100-3984||Colégio Brasileiro de Radiologia e Diagnóstico por Imagem
Brazil|RAE eletrônica||RAE electron.|raeel|1676-5648||1676-5648|Fundação Getulio Vargas/Escola de Administração de Empresas de São Paulo
Brazil|RAM. Revista de Administração Mackenzie||RAM, Rev. Adm. Mackenzie|ram|1678-6971||1678-6971|Universidade Presbiteriana Mackenzie
Spain|RCOE||RCOE|rcoe|1138-123X|1138-123X||Ilustre Consejo General de Colegios de Odontólogos y Estomatólogos de España
Brazil|REAd. Revista Eletrônica de Administração (Porto Alegre)||REAd. Rev. eletrôn. adm. (Porto Alegre)|read|1413-2311||1413-2311|Escola de Administração da UFRGS
Mexico|Región y sociedad||Región y sociedad|regsoc|1870-3925|1870-3925||El Colegio de Sonora
Mexico|Relaciones (Zamora)||Relaciones (Zamora)|rz|0185-3929|0185-3929||El Colegio de Michoacán
Social Sciences|Relaciones Internacionales||Relac. int. (B. Aires)|iri|1515-3371|1515-3371||Instituto de Relaciones Internacionales
Portugal|Relações Internacionais (R:I)||Relações Internacionais|ri|1645-9199|1645-9199||IPRI-UNL e Tinta da China
Brazil|Religião & Sociedade||Relig. soc.|rs|0100-8587|0100-8587||Instituto de Estudos da Religião
Social Sciences|Religião & Sociedade||Relig. soc.|rs|0100-8587|0100-8587||Instituto de Estudos da Religião (ISER)
Brazil|Rem: Revista Escola de Minas||Rem: Rev. Esc. Minas|rem|0370-4467|0370-4467||Escola de Minas
Brazil|REMHU : Revista Interdisciplinar da Mobilidade Humana||REMHU, Rev. Interdiscip. Mobil. Hum.|remhu|1980-8585|1980-8585||Centro Scalabriniano de Estudos Migratórios
Brazil|Revista Ambiente & Água||Rev. Ambient. Água|ambiagua|1980-993X||1980-993X|Instituto de Pesquisas Ambientais em Bacias Hidrográficas
Argentina|Revista americana de medicina respiratoria||Rev. am. med. respir.|ramer|1852-236X||1852-236X|Asociación Argentina de Medicina Respiratoria
Spain|Revista Andaluza de Medicina del Deporte||Rev Andal Med Deporte|ramd|1888-7546|1888-7546||Centro Andaluz de Medicina del Deporte
Cuba|Revista Archivo Médico de Camagüey||AMC|amc|1025-0255||1025-0255|Editorial Ciencias Médicas Camagüey
Argentina|Revista argentina de antropología biológica||Rev Arg Antrop Biol|raab|1514-7991||1514-7991|Asociación de Antropología Biológica Argentina
Argentina|Revista argentina de cardiología||Rev. argent. cardiol.|rac|1850-3748||1850-3748|Sociedad Argentina de Cardiología
Argentina|Revista argentina de cirugía||Rev. argent. cir.|racir|2250-639X||2250-639X|Asociación Argentina de Cirugía
Argentina|Revista argentina de dermatología||Rev. argent. dermatol.|rad|1851-300X||1851-300X|Asociación Argentina de Dermatología
Argentina|Revista argentina de endocrinología y metabolismo||Rev. argent. endocrinol. metab.|raem|1851-3034||1851-3034|Sociedad Argentina de Endocrinología y Metabolismo
Argentina|Revista argentina de microbiología|Rev Argent Microbiol|Rev. argent. microbiol.|ram|0325-7541|0325-7541|1851-7617|Asociación Argentina de Microbiología
Argentina|Revista argentina de neurocirugía||Rev. argent. neurocir.|ranc|1850-1532||1850-1532|Asociación Argentina de Neurocirugía
Argentina|Revista argentina de radiología||Rev. argent. radiol.|rar|1852-9992||1852-9992|Sociedad Argentina de Radiología
Argentina|Revista argentina de sociología||Rev. argent. sociol.|ras|1669-3248||1669-3248|Consejo de Profesionales en Sociología (CPS)
Brazil|Revista Bioética||Rev. Bioét.|bioet|1983-8042|1983-8042||Conselho Federal de Medicina
Bolivia|Revista Boliviana de Física||Revista Boliviana de Física|rbf|1562-3823||1562-3823|Sociedad Boliviana de Física
Bolivia|Revista Boliviana de Química||Rev. Bol. Quim|rbq|0250-5460||0250-5460|Universidad Mayor de San Andrés
Brazil|Revista Brasileira de Anestesiologia|Rev Bras Anestesiol|Rev. Bras. Anestesiol.|rba|0034-7094|0034-7094||Sociedade Brasileira de Anestesiologia
Brazil|Revista Brasileira de Biologia|Rev Bras Biol|Rev. Bras. Biol.|rbbio|0034-7108|0034-7108||Instituto Internacional de Ecologia
Brazil|Revista Brasileira de Cardiologia Invasiva||Rev. Bras. Cardiol. Invasiva|rbci|2179-8397||2179-8397|Sociedade Brasileira de Hemodinâmica e Cardiologia Intervencionista - SBHCI
Brazil|Revista Brasileira de Cineantropometria & Desempenho Humano||Rev. bras. cineantropom. desempenho hum.|rbcdh|1980-0037||1980-0037|Universidade Federal de Santa Catarina
Brazil|Revista Brasileira de Cirurgia Cardiovascular|Rev Bras Cir Cardiovasc|Rev Bras Cir Cardiovasc|rbccv|0102-7638|0102-7638||Sociedade Brasileira de Cirurgia Cardiovascular
Brazil|Revista Brasileira de Cirurgia Plástica||Rev. Bras. Cir. Plást.|rbcp|1983-5175|1983-5175||Sociedade Brasileira de Cirurgia Plástica
Brazil|Revista Brasileira de Ciência Avícola||Rev. Bras. Cienc. Avic.|rbca|1516-635X|1516-635X||Fundação APINCO de Ciência e Tecnologia Avícolas
Brazil|Revista Brasileira de Ciência do Solo||Rev. Bras. Ciênc. Solo|rbcs|0100-0683|0100-0683||Sociedade Brasileira de Ciência do Solo
Brazil|Revista Brasileira de Ciência Política||Rev. Bras. Ciênc. Polít.|rbcpol|0103-3352|0103-3352||Universidade de Brasília. Instituto de Ciência Política
Brazil|Revista Brasileira de Ciências do Esporte||Rev. Bras. Ciênc. Esporte|rbce|0101-3289|0101-3289|2179-3255|Colégio Brasileiro de Ciências do Esporte
Brazil|Revista Brasileira de Ciências Farmacêuticas||Rev. Bras. Cienc. Farm.|rbcf|1516-9332|1516-9332||Divisão de Biblioteca e Documentação do Conjunto das Químicas da Universidade de São Paulo
Brazil|Revista Brasileira de Ciências Sociais||Rev. bras. Ci. Soc.|rbcsoc|0102-6909|0102-6909||Associação Nacional de Pós-Graduação e Pesquisa em Ciências Sociais - ANPOCS
Social Sciences|Revista Brasileira de Ciências Sociais||Rev. bras. ciênc. soc.|rbcsoc|0102-6909|0102-6909||Associação Nacional de Pós-Graduação e Pesquisa em Ciências Sociais - ANPOCS
Brazil|Revista Brasileira de Coloproctologia||Rev bras. colo-proctol.|rbc|0101-9880|0101-9880||Cidade Editora Científica Ltda
Brazil|Revista Brasileira de Economia||Rev. Bras. Econ.|rbe|0034-7140|0034-7140||Fundação Getúlio Vargas
Brazil|Revista Brasileira de Educação Especial||Rev. bras. educ. espec.|rbee|1413-6538|1413-6538||Associação Brasileira de Pesquisadores em Educação Especial - ABPEE
Brazil|Revista Brasileira de Educação Física e Esporte||Rev. bras. educ. fís. esporte|rbefe|1807-5509|1807-5509||Escola de Educação Física e Esporte da Universidade de São Paulo
Brazil|Revista Brasileira de Educação Médica||Rev. bras. educ. med.|rbem|0100-5502|0100-5502||Associação Brasileira de Educação Médica
Brazil|Revista Brasileira de Educação||Rev. Bras. Educ.|rbedu|1413-2478|1413-2478||Editora Autores Associados
Brazil|Revista Brasileira de Enfermagem|Rev Bras Enferm|Rev. Bras. Enferm.|reben|0034-7167|0034-7167||Associação Brasileira de Enfermagem
Brazil|Revista Brasileira de Engenharia Agrícola e Ambiental||Rev. bras. eng. agríc. ambient.|rbeaa|1415-4366|1415-4366|1807-1929|Departamento de Engenharia Agrícola - UFCG
Brazil|Revista Brasileira de Engenharia Biomédica||Rev. Bras. Eng. Bioméd.|rbeb|1517-3151|1517-3151||SBEB - Sociedade Brasileira de Engenharia Biomédica
Brazil|Revista Brasileira de Ensino de Física||Rev. Bras. Ensino Fís.|rbef|1806-1117|1806-1117||Sociedade Brasileira de Física
Brazil|Revista Brasileira de Entomologia||Rev. Bras. entomol.|rbent|0085-5626|0085-5626||Sociedade Brasileira De Entomologia
Brazil|Revista Brasileira de Epidemiologia|Rev Bras Epidemiol|Rev. bras. epidemiol.|rbepid|1415-790X|1415-790X|1980-5497|Associação Brasileira de Saúde Coletiva
