Symbol	ISSN in use	Print ISSN	E-ISSN	Collection Name	Acronym	Short Title	Title	Short Title-NLM	Publisher	URL journal page	License
sza	1681-150X	1681-150X	2309-8309	South Africa	saoj	SA orthop. j.	SA Orthopaedic Journal		Champagne Media (Pty) Ltd	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1681-150X&lng=en	
sza	0256-9574	0256-9574	2078-5135	South Africa	samj	SAMJ, S. Afr. med. j.	SAMJ: South African Medical Journal		Health and Medical Publishing Group	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0256-9574&lng=en	by-nc/3.0
sza	2305-445X	0254-1807	2305-445X	South Africa	scriptur	Scriptura	Scriptura		Stellenbosch University, Faculty of Theology	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2305-445X&lng=en	by/4.0
sza	0037-8054	0037-8054	2312-7198	South Africa	sw	Social work (Stellenbosch. Online)	Social Work		Department of Social Work, Stellenbosch University/ Universiteit Stellenbosch	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0037-8054&lng=en	
sza	0011-8516	0011-8516	0375-1562	South Africa	sadj	S. Afr. dent. j.	South African Dental Journal		The South African Dental Association (SADA)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0011-8516&lng=en	
sza	0301-603X	0301-603X	2413-3221	South Africa	sajae	S Afr. Jnl. Agric. Ext.	South African Journal of Agricultural Extension		South African Society of Agricultural Extension (SASAE)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0301-603X&lng=en	
sza	0375-1589	0375-1589	2221-4062	South Africa	sajas	S. Afr. j. anim. sci.	South African Journal of Animal Science		The South African Society for Animal Science (SASAS)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0375-1589&lng=en	by-nc/4.0
sza	0379-4350	0379-4350	1996-840X	South Africa	sajc	S.Afr.j.chem. (Online)	South African Journal of Chemistry		The South African Chemical Institute	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0379-4350&lng=en	
sza	1999-7671	1994-3032	1999-7671	South Africa	sajch	S. Afr. j. child health	South African Journal of Child Health		Health & Medical Publishing Group	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1999-7671&lng=en	by-nc/3.0
sza	2223-7682	2223-7674	2223-7682	South Africa	sajce	SAJCE	South African Journal of Childhood Education		University of Johannesburg: Centre for Education Practice Research	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2223-7682&lng=en	by-nc/3.0
sza	2222-3436	1015-8812	2222-3436	South Africa	sajems	S. Afr. j. econ. manag. sci.	South African Journal of Economic and Management Sciences		University of Pretoria	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2222-3436&lng=en	
sza	0256-0100	0256-0100	2076-3433	South Africa	saje	S. Afr. j. educ.	South African Journal of Education		Education Association of South Africa (EASA)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0256-0100&lng=en	
sza	2224-7904	0253-939X	2224-7904	South Africa	sajev	S. Afr. J. Enol. Vitic.	South African Journal of Enology and Viticulture		Stellenbosch University	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2224-7904&lng=en	
sza	2224-7890	1012-277X	2224-7890	South Africa	sajie	S. Afr. J. Ind. Eng.	South African Journal of Industrial Engineering		The Southern African Institute for Industrial Engineering	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2224-7890&lng=en	by/4.0
sza	2310-3833	0038-2337	2310-3833	South Africa	sajot	S. Afr. j. occup. ther.	South African Journal of Occupational Therapy		The Occupational Therapy Association of South Africa	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2310-3833&lng=en	
sza	2078-6786	1608-9685	2078-6786	South Africa	sajp	S. Afr. j. psyc.	South African Journal of Psychiatry		AOSIS Publishing	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2078-6786&lng=en	by/4.0
sza	0038-2353	0038-2353	1996-7489	South Africa	sajs	S. Afr. j. sci.	South African Journal of Science		Academy of Science of South Africa	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0038-2353&lng=en	by/4.0
sza	1015-5163	1015-5163	2078-516X	South Africa	sajsm	SA J. Sports Med.	South African Journal of Sports Medicine		The South African Sports Medicine Association	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1015-5163&lng=en	by/4.0
sza	0038-2361	0038-2361	2078-5151	South Africa	sajsurg	S. Afr. j. surg.	South African Journal of Surgery		Association of Surgeons of South Africa	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0038-2361&lng=en	by-nc/3.0
sza	1562-8264	1562-8264	2078-676X	South Africa	sajcc	South. Afr. j. crit. care (Online)	Southern African Journal of Critical Care (Online)		Health & Medical Publishing Group	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1562-8264&lng=en	by-nc/3.0
sza	2078-6751	1608-9693	2078-6751	South Africa	sajhivmed	South. Afr. j. HIV med. (Online)	Southern African Journal of HIV Medicine		Health and Medical Publishing Group	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2078-6751&lng=en	by/4.0
sza	2413-9467	2413-9459	2413-9467	South Africa	stj	STJ	Stellenbosch Theological Journal		Pieter de Waal Neethling Trust in association with Christelike Lektuurfonds (CLF)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2413-9467&lng=en	by/4.0
sza	1017-0499	1017-0499	2412-4265	South Africa	she	Studia Hist. Ecc.	Studia Historiae Ecclesiasticae		The Church History Society of Southern Africa	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1017-0499&lng=en	
sza	0041-4751	0041-4751	2224-7912	South Africa	tvg	Tydskr. geesteswet.	Tydskrif vir Geesteswetenskappe		Suid-Afrikaanse Akademie vir Wetenskap en Kuns	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0041-4751&lng=en	
sza	0041-476X	0041-476X	2309-9070	South Africa	tvl	Tydskr. letterkd.	Tydskrif vir Letterkunde		Tydskrif vir Letterkunde Association, Department of Afrikaans, University of Pretoria	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=0041-476X&lng=en	
sza	2074-7705	1609-9982	2074-7705	South Africa	vee	Verbum Eccles. (Online)	Verbum et Ecclesia		AOSIS Publishing	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2074-7705&lng=en	by/4.0
sza	1816-7950	0378-4738	1816-7950	South Africa	wsa	Water SA	Water SA		Water Research Commission (WRC)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1816-7950&lng=en	by/4.0
sza	2223-0386	2223-0386	2309-9003	South Africa	yt	Yesterday Today	Yesterday and Today		The South African Society for History Teaching (SASHT)	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2223-0386&lng=en	
ury	2301-1548	1510-0839	2301-1548	Uruguay	agro	Agrociencia Uruguay	Agrociencia Uruguay		Facultad de Agronomía - Instituto Nacional de Investigación Agropecuaria	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=2301-1548&lng=en	by/4.0
ury	1688-1273	0255-8122	1688-1273	Uruguay	aar	Anest Analg Reanim	Anestesia Analgesia Reanimación		Sociedad de Anestesiología del Uruguay	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-1273&lng=en	by/4.0
ury	1688-423X		1688-423X	Uruguay	ami	Arch Med Int	Archivos de Medicina Interna		Prensa Medica Latinoamericana	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-423X&lng=en	by-nc/4.0
ury	1688-1249	0004-0584	1688-1249	Uruguay	adp	Arch. Pediatr. Urug.	Archivos de Pediatría del Uruguay		Sociedad Uruguaya de Pediatría	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-1249&lng=en	by-nc/4.0
ury	0717-5000		0717-5000	Uruguay	cleiej	CLEIej	CLEI Electronic Journal		Centro Latinoamericano de Estudios en Informática	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=0717-5000&lng=en	by/4.0
ury	1688-4221	1688-4094	1688-4221	Uruguay	cp	Cienc. Psicol.	Ciencias Psicológicas		Universidad Católica del Uruguay. Facultad de Psicología	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-4221&lng=en	by/4.0
ury	1688-9304	1510-2432	1688-9304	Uruguay	cie	Cuad. Investig. Educ.	Cuadernos de Investigación Educativa		Instituto de Educación Universidad ORT Uruguay	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-9304&lng=en	by/4.0
ury	2079-312X		2079-312X	Uruguay	ling	Lingüística	Lingüística		Asociación de Lingüística y Filología de América Latina	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=2079-312X&lng=en	by-nc/4.0
ury	1688-9339	0797-0374	1688-9339	Uruguay	ode	Odontoestomatología	Odontoestomatología		Facultad de Odontología - Universidad de la República	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-9339&lng=en	by-nc/4.0
ury	1688-7026		1688-7026	Uruguay	pcs	Psicol. Conoc. Soc.	Psicología, Conocimiento y Sociedad		Facultad de Psicología. Universidad de la República	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-7026&lng=en	by/4.0
ury	1688-7468		1688-7468	Uruguay	pe	Pág. Educ.	Páginas de Educación		Universidad Católica del Uruguay. Facultad de Ciencias Humanas	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-7468&lng=en	by/4.0
ury	1688-0390	0303-3295	1688-0390	Uruguay	rmu	Rev. Méd. Urug.	Revista Médica del Uruguay		Sindicato Médico del Uruguay	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-0390&lng=en	by-nc/4.0
ury	1688-0420	0797-0048	1688-0420	Uruguay	ruc	Rev.Urug.Cardiol.	Revista Uruguaya de Cardiología		Sociedad Uruguaya de Cardiología	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-0420&lng=en	by-nc/4.0
ury	1688-499X	0797-9789	1688-499X	Uruguay	rucp	Rev. Urug. Cienc. Polít.	Revista Uruguaya de Ciencia Política		Universidad de la República. Facultad de Ciencias Sociales. Instituto de Ciencia Política.	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=1688-499X&lng=en	by-nc/4.0
ury	0797-5538	0797-5538	1688-4981	Uruguay	rcs	Rev. Cienc. Soc.	Revista de Ciencias Sociales		Departamento de Sociología, Facultad de Ciencias Sociales, UdelaR	http://www.scielo.edu.uy/scielo.php?script=sci_serial&pid=0797-5538&lng=en	by/4.0
ven	0084-5906	0084-5906		Venezuela	abv	Acta Bot. Venez.	Acta Botánica Venezuelica		Fundación Instituto Botánico de Venezuela Dr. Tobías Lasser	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0084-5906&lng=en	
ven	0001-6365	0001-6365		Venezuela	aov	Acta odontol. venez	Acta Odontológica Venezolana		Facultad de Odontología -UCV	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0001-6365&lng=en	
ven	1316-0354	1316-0354		Venezuela	a	Agroalim	Agroalimentaria		Centro de Investiagciones Agroalimentarias (CIAAL), Facultad de Ciencias Económicas y Sociales, Universidad de los Andes	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1316-0354&lng=en	
ven	0002-192X	0002-192X		Venezuela	at	Agronomía Trop.	Agronomía Tropical		Instituto Nacional de Investigaciones Agrícolas INIA de Venezuela	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0002-192X&lng=en	
ven	0255-6952	0255-6952		Venezuela	rlmm	Rev. LatinAm. Metal. Mater.	Revista Latinoamericana de Metalurgia y Materiales		Universidad Simón Bolívar	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0255-6952&lng=en	
ven	1315-9984	1315-9984		Venezuela	rvg	Revista Venezolana de Gerencia	Revista Venezolana de Gerencia		UNIVERSIDAD ZULIA	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1315-9984&lng=en	
ven	1315-9518	1315-9518		Venezuela	rcs	Revista de Ciencias Sociales	Revista de Ciencias Sociales		Instituto de Investigaciones Universidad del Zulia (LUZ)	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1315-9518&lng=en	
ven	0798-0477	0798-0477		Venezuela	inhrr	INHRR	Revista del Instituto Nacional de Higiene Rafael Rangel		Instituto Nacional de Higiene Rafael Rangel	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0798-0477&lng=en	
ven	1315-0162	1315-0162	2343-6468	Venezuela	saber	Saber	Saber		Universidad de Oriente	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1315-0162&lng=en	
ven	1315-0138	1315-0138		Venezuela	st	Salud de los Trabajadores	Salud de los Trabajadores		Universidad de Carabobo	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1315-0138&lng=en	
sza	2225-4765	0379-8046	2225-4765	South Africa	sajcd	S. Afr. J. Commun. Disord.	South African Journal of Communication Disorders		AOSIS Publishing	http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2225-4765&lng=en	by/4.0
arg	1852-4834		1852-4834	Argentina	aol	Acta odontol. latinoam.	Acta Odontológica Latinoamericana		Sociedad Argentina de Investigación Odontológica	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1852-4834&lng=en	by-nc/4.0
arg	0325-2957	0325-2957	1851-6114	Argentina	abcl	Acta bioquím. clín. latinoam.	Acta bioquímica clínica latinoamericana		Federación Bioquímica de la Provincia de Buenos Aires	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0325-2957&lng=en	by-nc/4.0
arg	1851-3743		1851-3743	Argentina	ata	Acta toxicol. argent.	Acta toxicológica argentina		Asociación Toxicológica Argentina	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-3743&lng=en	by-nc/4.0
arg	1668-298X		1668-298X	Argentina	agrisc	Agriscientia	Agriscientia		Facultad de Ciencias Agropecuarias. Universidad Nacional de Córdoba	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1668-298X&lng=en	by-nc/4.0
arg	0002-7014	0002-7014	1851-8044	Argentina	ameg	Ameghiniana	Ameghiniana		Asociación Paleontológica Argentina	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0002-7014&lng=en	by-nc/4.0
arg	0325-0288	0325-0288		Argentina	aaet	An. arqueol. etnol.	Anales de arqueología y etnología		Universidad Nacional de Cuyo; Facultad de Filosofía y Letras; Instituto de Arqueología y Etnología	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0325-0288&lng=en	by-nc/4.0
arg	0365-0375	0365-0375		Argentina	aaqa	An. Asoc. Quím. Argent.	Anales de la Asociación Química Argentina		Asociación Química Argentina	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0365-0375&lng=en	by-nc/4.0
arg	2362-2024		2362-2024	Argentina	anales	An. Inst. Arte Am. Investig. Estét. Mario J. Buschiazzo	Anales del Instituto de Arte Americano e Investigaciones Estéticas Mario J. Buschiazzo		Universidad de Buenos Aires. Instituto de Arte Americano e Investigaciones Estéticas Mario J. Buschiazzo	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2362-2024&lng=en	by-nc/4.0
arg	1851-4669		1851-4669	Argentina	anclajes	Anclajes	Anclajes		Instituto de Investigaciones Literarias y Discursivas (IILyD). Facultad de Ciencias Humanas, Universidad Nacional de La Pampa	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-4669&lng=en	by-nc/4.0
arg	1668-8090		1668-8090	Argentina	andes	Andes	Andes		"Universidad Nacional de Salta. Facultad de Humanidades. Centro Promocional de Investigaciones en Historia y Antropología ""Dr. Guillermo Madrazo"" (CEPIHA)"	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1668-8090&lng=en	by-nc/4.0
arg	1851-1686		1851-1686	Argentina	anuinv	Anu. investig.	Anuario de investigaciones		Universidad de Buenos Aires. Facultad de Psicología	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-1686&lng=en	by-nc/4.0
arg	1851-9636		1851-9636	Argentina	anafil	Anal. filos.	Análisis filosófico		SADAF	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-9636&lng=en	by-nc/4.0
arg	0325-0075	0325-0075	1668-3501	Argentina	aap	Arch. argent. pediatr.	Archivos argentinos de pediatría	Arch Argent Pediatr	Sociedad Argentina de Pediatría	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0325-0075&lng=en	by-nc/4.0
arg	1853-6379		1853-6379	Argentina	argos	Argos	Argos		Asociación Argentina de Estudios Clásicos	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1853-6379&lng=en	by-nc/4.0
arg	1853-8126		1853-8126	Argentina	arque	Arqueología	Arqueología		 Instituto de Arqueología, Facultad de Filosofía y Letras, Universidad de Buenos Aires	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1853-8126&lng=en	by-nc/4.0
arg	1851-1694		1851-1694	Argentina	ava	Avá	Avá		Universidad Nacional de Misiones. Facultad de Humanidades y Ciencias Sociales. Secretaría de Investigación. Programa de Posgrado en Antropología Social.	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-1694&lng=en	by-nc/4.0
arg	1852-6233		1852-6233	Argentina	bag	BAG, J. basic appl. genet.	BAG. Journal of basic and applied genetics		Sociedad Argentina de Genética	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1852-6233&lng=en	by-nc/4.0
arg	0327-9545	0327-9545	1667-5746	Argentina	biocell	Biocell	Biocell	Biocell (Mendoza)	Sociedad Latinoamericana de Microscopía Electrónica.; Centro Regional de Investigaciones Científicas y Tecnológicas (Mendoza, Argentina)	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0327-9545&lng=en	by-nc/4.0
arg	0325-3775	0325-3775		Argentina	bolicom	Bol. Lit. Comp.	Boletín de Literatura Comparada		Facultad de Filosofía y Letras, UNCUyo	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0325-3775&lng=en	by-nc/4.0
arg	1851-2372		1851-2372	Argentina	bsab	Bol. Soc. Argent. Bot.	Boletín de la Sociedad Argentina de Botánica		Sociedad Argentina de Botánica	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-2372&lng=en	by-nc/4.0
arg	0524-9767	0524-9767	1850-2563	Argentina	bihaar	Bol. Inst. Hist. Argent. Am. Dr. Emilio Ravignani	Boletín del Instituto de Historia Argentina y Americana Dr. Emilio Ravignani		"Universidad de Buenos Aires. Facultad de Filosofía y Letras. Instituto de Historia Argentina y Americana ""Dr. Emilio Ravignani"""	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0524-9767&lng=en	by-nc/4.0
arg	2313-903X		2313-903X	Argentina	boge	Bol. geogr.	Boletín geográfico		Universidad Nacional del Comahue; Facultad de Humanidades; Departamento de Geografía	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2313-903X&lng=en	by-nc/4.0
arg	2313-9463		2313-9463	Argentina	celehis	CELEHIS	CELEHIS (Mar del Plata)		Universidad Nacional de Mar del Plata	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2313-9463&lng=en	by-nc/4.0
arg	1851-3735		1851-3735	Argentina	ciclos	Ciclos hist. econ. soc.	Ciclos en la historia, la economía y la sociedad		Fundación de Investigaciones Históricas, Económicas y Sociales	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-3735&lng=en	by-nc/4.0
arg	1850-2067		1850-2067	Argentina	cds	Cienc. suelo	Ciencia del suelo		Asociación Argentina de la Ciencia del Suelo	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1850-2067&lng=en	by-nc/4.0
arg	1851-1716		1851-1716	Argentina	cdyt	Cienc. docencia tecnol.	Ciencia, docencia y tecnología		Universidad Nacional de Entre Ríos	http://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-1716&lng=en	by-nc/4.0
